,SA20doez,HC20doez
0,1.8736416001202665,1.7659959605892483
1,1.8736416001202665,1.7483167317916442
2,1.8736416001202665,1.7483167317916442
3,1.8736416001202665,1.7483167317916442
4,1.8736416001202665,1.7138392912892721
5,1.8736416001202665,1.7138392912892721
6,1.8736416001202665,1.7075208893335712
7,1.8736416001202665,1.7075208893335712
8,1.8736416001202665,1.7075208893335712
9,1.8736416001202665,1.660504428319258
10,1.8736416001202665,1.660504428319258
11,1.8736416001202665,1.6346759505873025
12,1.8736416001202665,1.5786506765423203
13,1.8736416001202665,1.5656424911006146
14,1.8736416001202665,1.5656424911006146
15,1.8736416001202665,1.5656424911006146
16,1.8736416001202665,1.555500765211031
17,1.8736416001202665,1.4936279887750252
18,1.8736416001202665,1.4936279887750252
19,1.8736416001202665,1.4263794819147042
20,1.8736416001202665,1.4263794819147042
21,1.8736416001202665,1.4235255728195455
22,1.8736416001202665,1.4235255728195455
23,1.8736416001202665,1.4235255728195455
24,1.8736416001202665,1.3739837886999406
25,1.8736416001202665,1.3739837886999406
26,1.8736416001202665,1.3739837886999406
27,1.8736416001202665,1.3569883772283617
28,1.8736416001202665,1.2897897038686579
29,1.8736416001202665,1.2785060542102058
30,1.8736416001202665,1.2785060542102058
31,1.8736416001202665,1.2477705014968083
32,1.8736416001202665,1.240947475952254
33,1.8736416001202665,1.2138422468622523
34,1.8736416001202665,1.2138422468622523
35,1.8736416001202665,1.2138422468622523
36,1.8736416001202665,1.2138422468622523
37,1.8736416001202665,1.2121566230462941
38,1.8736416001202665,1.2121566230462941
39,1.8736416001202665,1.1520272260906956
40,1.8596479456448913,1.1520272260906956
41,1.8596479456448913,1.1505011329799653
42,1.8596479456448913,1.1505011329799653
43,1.8596479456448913,1.1505011329799653
44,1.8596479456448913,1.1505011329799653
45,1.8596479456448913,1.1461756182327205
46,1.8596479456448913,1.1461756182327205
47,1.8596479456448913,1.1461756182327205
48,1.8596479456448913,1.1461756182327205
49,1.8596479456448913,1.0965101181481893
50,1.8596479456448913,1.0911170821361493
51,1.8596479456448913,1.0911170821361493
52,1.8596479456448913,1.0911170821361493
53,1.8596479456448913,1.0911170821361493
54,1.8596479456448913,1.0911170821361493
55,1.8596479456448913,1.0881101718147903
56,1.8596479456448913,1.0764568081732757
57,1.8596479456448913,1.0764568081732757
58,1.8596479456448913,1.0764568081732757
59,1.8596479456448913,1.0764568081732757
60,1.8596479456448913,1.0764568081732757
61,1.8596479456448913,1.0764568081732757
62,1.8596479456448913,1.075929493295478
63,1.8596479456448913,1.0754539182431513
64,1.8596479456448913,1.0754539182431513
65,1.8596479456448913,1.0056077510351191
66,1.8596479456448913,1.0056077510351191
67,1.8596479456448913,1.0056077510351191
68,1.8596479456448913,1.0056077510351191
69,1.8596479456448913,1.0056077510351191
70,1.8596479456448913,0.9837275744220483
71,1.8596479456448913,0.9837275744220483
72,1.8596479456448913,0.9837275744220483
73,1.8596479456448913,0.9837275744220483
74,1.8596479456448913,0.9837275744220483
75,1.8596479456448913,0.9837275744220483
76,1.8596479456448913,0.9837275744220483
77,1.8596479456448913,0.9837275744220483
78,1.8596479456448913,0.982651975664952
79,1.8596479456448913,0.982651975664952
80,1.6628018117809948,0.982651975664952
81,1.6628018117809948,0.982651975664952
82,1.6628018117809948,0.982651975664952
83,1.6628018117809948,0.982651975664952
84,1.6628018117809948,0.982651975664952
85,1.6628018117809948,0.982651975664952
86,1.6628018117809948,0.982651975664952
87,1.6628018117809948,0.982651975664952
88,1.6628018117809948,0.982651975664952
89,1.6628018117809948,0.982651975664952
90,1.6628018117809948,0.982651975664952
91,1.6628018117809948,0.982651975664952
92,1.6628018117809948,0.982651975664952
93,1.6628018117809948,0.982651975664952
94,1.6628018117809948,0.9825156441460545
95,1.6628018117809948,0.9825156441460545
96,1.6628018117809948,0.978315333759938
97,1.6628018117809948,0.978315333759938
98,1.6628018117809948,0.9226145717393957
99,1.6628018117809948,0.9226145717393957
100,1.6628018117809948,0.9226145717393957
101,1.6628018117809948,0.9165915282114833
102,1.6628018117809948,0.9165915282114833
103,1.6628018117809948,0.9165915282114833
104,1.6628018117809948,0.9064650123376004
105,1.6628018117809948,0.9064650123376004
106,1.6628018117809948,0.9064650123376004
107,1.6628018117809948,0.9064650123376004
108,1.6628018117809948,0.8940233757451468
109,1.6628018117809948,0.8940233757451468
110,1.6628018117809948,0.891919057640395
111,1.6628018117809948,0.891919057640395
112,1.6628018117809948,0.891919057640395
113,1.6628018117809948,0.891919057640395
114,1.6628018117809948,0.891919057640395
115,1.6628018117809948,0.8895994958078739
116,1.6628018117809948,0.8895994958078739
117,1.6628018117809948,0.8895994958078739
118,1.6628018117809948,0.8895994958078739
119,1.6628018117809948,0.8895994958078739
120,1.4617457559153244,0.8895994958078739
121,1.4617457559153244,0.8895994958078739
122,1.4617457559153244,0.8895994958078739
123,1.4617457559153244,0.8895994958078739
124,1.4617457559153244,0.8895994958078739
125,1.4617457559153244,0.8895994958078739
126,1.4617457559153244,0.8895994958078739
127,1.4617457559153244,0.8895994958078739
128,1.4617457559153244,0.8895994958078739
129,1.4617457559153244,0.8885762528443237
130,1.4617457559153244,0.8885762528443237
131,1.4617457559153244,0.8790729189851201
132,1.4617457559153244,0.8790729189851201
133,1.4617457559153244,0.8790729189851201
134,1.4617457559153244,0.8790729189851201
135,1.4617457559153244,0.8790729189851201
136,1.4617457559153244,0.8790729189851201
137,1.4617457559153244,0.8790729189851201
138,1.4617457559153244,0.8790729189851201
139,1.4617457559153244,0.8790729189851201
140,1.4617457559153244,0.8790729189851201
141,1.4617457559153244,0.8790729189851201
142,1.4617457559153244,0.8790729189851201
143,1.4617457559153244,0.8790729189851201
144,1.4617457559153244,0.8790729189851201
145,1.4617457559153244,0.8790729189851201
146,1.4617457559153244,0.8790729189851201
147,1.4617457559153244,0.8790729189851201
148,1.4617457559153244,0.8790729189851201
149,1.4617457559153244,0.8790729189851201
150,1.4617457559153244,0.8790729189851201
151,1.4617457559153244,0.8790729189851201
152,1.4617457559153244,0.8790729189851201
153,1.4617457559153244,0.8790009637237912
154,1.4617457559153244,0.8790009637237912
155,1.4617457559153244,0.8790009637237912
156,1.4617457559153244,0.8715627695576724
157,1.4617457559153244,0.8715627695576724
158,1.4617457559153244,0.8715627695576724
159,1.4617457559153244,0.8715627695576724
160,1.431657597894854,0.8715627695576724
161,1.431657597894854,0.8715627695576724
162,1.431657597894854,0.8715627695576724
163,1.431657597894854,0.8715627695576724
164,1.431657597894854,0.8715627695576724
165,1.431657597894854,0.8715627695576724
166,1.431657597894854,0.8715627695576724
167,1.431657597894854,0.8715627695576724
168,1.431657597894854,0.8715627695576724
169,1.431657597894854,0.8715627695576724
170,1.431657597894854,0.8715627695576724
171,1.431657597894854,0.8715627695576724
172,1.431657597894854,0.8699802402881069
173,1.431657597894854,0.8699802402881069
174,1.431657597894854,0.8699802402881069
175,1.431657597894854,0.8699802402881069
176,1.431657597894854,0.8699802402881069
177,1.431657597894854,0.8699802402881069
178,1.431657597894854,0.8699802402881069
179,1.431657597894854,0.8699802402881069
180,1.431657597894854,0.8699802402881069
181,1.431657597894854,0.8699802402881069
182,1.431657597894854,0.8699802402881069
183,1.431657597894854,0.8699802402881069
184,1.431657597894854,0.8699802402881069
185,1.431657597894854,0.8699802402881069
186,1.431657597894854,0.8699802402881069
187,1.431657597894854,0.8699802402881069
188,1.431657597894854,0.8699802402881069
189,1.431657597894854,0.8699802402881069
190,1.431657597894854,0.8699802402881069
191,1.431657597894854,0.8502108959036261
192,1.431657597894854,0.8502108959036261
193,1.431657597894854,0.8502108959036261
194,1.431657597894854,0.8502108959036261
195,1.431657597894854,0.8502108959036261
196,1.431657597894854,0.8502108959036261
197,1.431657597894854,0.8502108959036261
198,1.431657597894854,0.8490696030986404
199,1.431657597894854,0.8490696030986404
200,1.2044151105237537,0.8490696030986404
201,1.2044151105237537,0.8490696030986404
202,1.2044151105237537,0.8490696030986404
203,1.2044151105237537,0.8490696030986404
204,1.2044151105237537,0.8490696030986404
205,1.2044151105237537,0.8490696030986404
206,1.2044151105237537,0.8490696030986404
207,1.2044151105237537,0.8490696030986404
208,1.2044151105237537,0.8490696030986404
209,1.2044151105237537,0.8490696030986404
210,1.2044151105237537,0.8490696030986404
211,1.2044151105237537,0.8490696030986404
212,1.2044151105237537,0.8490696030986404
213,1.2044151105237537,0.8490696030986404
214,1.2044151105237537,0.8490696030986404
215,1.2044151105237537,0.8490696030986404
216,1.2044151105237537,0.8490696030986404
217,1.2044151105237537,0.8490696030986404
218,1.2044151105237537,0.8490696030986404
219,1.2044151105237537,0.8490696030986404
220,1.2044151105237537,0.8490696030986404
221,1.2044151105237537,0.8490696030986404
222,1.2044151105237537,0.8490696030986404
223,1.2044151105237537,0.8486446377082018
224,1.2044151105237537,0.8486446377082018
225,1.2044151105237537,0.8486446377082018
226,1.2044151105237537,0.8486446377082018
227,1.2044151105237537,0.8486446377082018
228,1.2044151105237537,0.8486446377082018
229,1.2044151105237537,0.8486446377082018
230,1.2044151105237537,0.8486446377082018
231,1.2044151105237537,0.8486446377082018
232,1.2044151105237537,0.8486446377082018
233,1.2044151105237537,0.8486446377082018
234,1.2044151105237537,0.8486446377082018
235,1.2044151105237537,0.8486446377082018
236,1.2044151105237537,0.8486446377082018
237,1.2044151105237537,0.8486446377082018
238,1.2044151105237537,0.8486446377082018
239,1.2044151105237537,0.8486446377082018
240,1.1499301266052135,0.8486446377082018
241,1.1499301266052135,0.8486446377082018
242,1.1499301266052135,0.8486446377082018
243,1.1499301266052135,0.8486446377082018
244,1.1499301266052135,0.8486446377082018
245,1.1499301266052135,0.8486446377082018
246,1.1499301266052135,0.8486446377082018
247,1.1499301266052135,0.8480275037394631
248,1.1499301266052135,0.8480275037394631
249,1.1499301266052135,0.8480275037394631
250,1.1499301266052135,0.8480275037394631
251,1.1499301266052135,0.8480275037394631
252,1.1499301266052135,0.8480275037394631
253,1.1499301266052135,0.8480275037394631
254,1.1499301266052135,0.8474509125248088
255,1.1499301266052135,0.8474509125248088
256,1.1499301266052135,0.8470953540089565
257,1.1499301266052135,0.8470953540089565
258,1.1499301266052135,0.8470953540089565
259,1.1499301266052135,0.8468981554367958
260,1.1499301266052135,0.8468981554367958
261,1.1499301266052135,0.8468981554367958
262,1.1499301266052135,0.8468981554367958
263,1.1499301266052135,0.8468981554367958
264,1.1499301266052135,0.8468981554367958
265,1.1499301266052135,0.8467527579237099
266,1.1499301266052135,0.8467527579237099
267,1.1499301266052135,0.8467527579237099
268,1.1499301266052135,0.8467527579237099
269,1.1499301266052135,0.8467527579237099
270,1.1499301266052135,0.8467527579237099
271,1.1499301266052135,0.8467527579237099
272,1.1499301266052135,0.8467527579237099
273,1.1499301266052135,0.8467527579237099
274,1.1499301266052135,0.8467527579237099
275,1.1499301266052135,0.8467527579237099
276,1.1499301266052135,0.8461808970603402
277,1.1499301266052135,0.8461808970603402
278,1.1499301266052135,0.8461808970603402
279,1.1499301266052135,0.8461808970603402
280,1.0743546741144796,0.8461284140058412
281,1.0743546741144796,0.8461284140058412
282,1.0743546741144796,0.8461284140058412
283,1.0743546741144796,0.8461284140058412
284,1.0743546741144796,0.8461284140058412
285,1.0743546741144796,0.8461284140058412
286,1.0743546741144796,0.8461284140058412
287,1.0743546741144796,0.8454864172192784
288,1.0743546741144796,0.8454864172192784
289,1.0743546741144796,0.8454864172192784
290,1.0743546741144796,0.8454864172192784
291,1.0743546741144796,0.8452815085132213
292,1.0743546741144796,0.8452815085132213
293,1.0743546741144796,0.8452815085132213
294,1.0743546741144796,0.8452815085132213
295,1.0743546741144796,0.8452815085132213
296,1.0743546741144796,0.8452815085132213
297,1.0743546741144796,0.8452815085132213
298,1.0743546741144796,0.8452815085132213
299,1.0743546741144796,0.8452815085132213
300,1.0743546741144796,0.8452815085132213
301,1.0743546741144796,0.8452815085132213
302,1.0743546741144796,0.8452815085132213
303,1.0743546741144796,0.8452815085132213
304,1.0743546741144796,0.8452815085132213
305,1.0743546741144796,0.8452815085132213
306,1.0743546741144796,0.8452815085132213
307,1.0743546741144796,0.8452815085132213
308,1.0743546741144796,0.8452815085132213
309,1.0743546741144796,0.8452815085132213
310,1.0743546741144796,0.8452815085132213
311,1.0743546741144796,0.8452815085132213
312,1.0743546741144796,0.8452815085132213
313,1.0743546741144796,0.8452815085132213
314,1.0743546741144796,0.8452815085132213
315,1.0743546741144796,0.8452815085132213
316,1.0743546741144796,0.8452815085132213
317,1.0743546741144796,0.8452815085132213
318,1.0743546741144796,0.8452815085132213
319,1.0743546741144796,0.8452815085132213
320,1.011115796090237,0.8452815085132213
321,1.011115796090237,0.8441641892098826
322,1.011115796090237,0.8441641892098826
323,1.011115796090237,0.8441641892098826
324,1.011115796090237,0.8441641892098826
325,1.011115796090237,0.8441641892098826
326,1.011115796090237,0.8441641892098826
327,1.011115796090237,0.8441641892098826
328,1.011115796090237,0.8441641892098826
329,1.011115796090237,0.8441641892098826
330,1.011115796090237,0.8441641892098826
331,1.011115796090237,0.8441641892098826
332,1.011115796090237,0.8441641892098826
333,1.011115796090237,0.8441641892098826
334,1.011115796090237,0.8441641892098826
335,1.011115796090237,0.8441641892098826
336,1.011115796090237,0.8441641892098826
337,1.011115796090237,0.8441641892098826
338,1.011115796090237,0.8441641892098826
339,1.011115796090237,0.8441641892098826
340,1.011115796090237,0.8441641892098826
341,1.011115796090237,0.8441641892098826
342,1.011115796090237,0.8441641892098826
343,1.011115796090237,0.8441641892098826
344,1.011115796090237,0.8441641892098826
345,1.011115796090237,0.8441641892098826
346,1.011115796090237,0.8441641892098826
347,1.011115796090237,0.8441641892098826
348,1.011115796090237,0.8441641892098826
349,1.011115796090237,0.8441641892098826
350,1.011115796090237,0.8441641892098826
351,1.011115796090237,0.8441641892098826
352,1.011115796090237,0.8441641892098826
353,1.011115796090237,0.8441641892098826
354,1.011115796090237,0.8441641892098826
355,1.011115796090237,0.8441641892098826
356,1.011115796090237,0.8441641892098826
357,1.011115796090237,0.8441641892098826
358,1.011115796090237,0.8441641892098826
359,1.011115796090237,0.8441641892098826
360,0.9919602382297215,0.8441641892098826
361,0.9919602382297215,0.8441641892098826
362,0.9919602382297215,0.8441641892098826
363,0.9919602382297215,0.8441641892098826
364,0.9919602382297215,0.8441641892098826
365,0.9919602382297215,0.8441641892098826
366,0.9919602382297215,0.8441641892098826
367,0.9919602382297215,0.8441641892098826
368,0.9919602382297215,0.8441641892098826
369,0.9919602382297215,0.8441641892098826
370,0.9919602382297215,0.8441641892098826
371,0.9919602382297215,0.8441641892098826
372,0.9919602382297215,0.8441641892098826
373,0.9919602382297215,0.843159660075455
374,0.9919602382297215,0.843159660075455
375,0.9919602382297215,0.843159660075455
376,0.9919602382297215,0.843159660075455
377,0.9919602382297215,0.843159660075455
378,0.9919602382297215,0.843159660075455
379,0.9919602382297215,0.8431001506211355
380,0.9919602382297215,0.8431001506211355
381,0.9919602382297215,0.8431001506211355
382,0.9919602382297215,0.8431001506211355
383,0.9919602382297215,0.8431001506211355
384,0.9919602382297215,0.8431001506211355
385,0.9919602382297215,0.8431001506211355
386,0.9919602382297215,0.8431001506211355
387,0.9919602382297215,0.8431001506211355
388,0.9919602382297215,0.8431001506211355
389,0.9919602382297215,0.8431001506211355
390,0.9919602382297215,0.8431001506211355
391,0.9919602382297215,0.8431001506211355
392,0.9919602382297215,0.8431001506211355
393,0.9919602382297215,0.8431001506211355
394,0.9919602382297215,0.8431001506211355
395,0.9919602382297215,0.8431001506211355
396,0.9919602382297215,0.8431001506211355
397,0.9919602382297215,0.8431001506211355
398,0.9919602382297215,0.8431001506211355
399,0.9919602382297215,0.8431001506211355
400,0.9847888359126223,0.8431001506211355
401,0.9847888359126223,0.8431001506211355
402,0.9847888359126223,0.8431001506211355
403,0.9847888359126223,0.8431001506211355
404,0.9847888359126223,0.8431001506211355
405,0.9847888359126223,0.8431001506211355
406,0.9847888359126223,0.8431001506211355
407,0.9847888359126223,0.8431001506211355
408,0.9847888359126223,0.8431001506211355
409,0.9847888359126223,0.8431001506211355
410,0.9847888359126223,0.8431001506211355
411,0.9847888359126223,0.8431001506211355
412,0.9847888359126223,0.8431001506211355
413,0.9847888359126223,0.8431001506211355
414,0.9847888359126223,0.8430981603141734
415,0.9847888359126223,0.8430981603141734
416,0.9847888359126223,0.8430981603141734
417,0.9847888359126223,0.8430981603141734
418,0.9847888359126223,0.8430981603141734
419,0.9847888359126223,0.8430981603141734
420,0.9847888359126223,0.8430981603141734
421,0.9847888359126223,0.8430981603141734
422,0.9847888359126223,0.8430981603141734
423,0.9847888359126223,0.8430981603141734
424,0.9847888359126223,0.8430981603141734
425,0.9847888359126223,0.8430981603141734
426,0.9847888359126223,0.8430981603141734
427,0.9847888359126223,0.8430981603141734
428,0.9847888359126223,0.8430981603141734
429,0.9847888359126223,0.8430981603141734
430,0.9847888359126223,0.8430981603141734
431,0.9847888359126223,0.8404621478640701
432,0.9847888359126223,0.8404621478640701
433,0.9847888359126223,0.8404621478640701
434,0.9847888359126223,0.8404621478640701
435,0.9847888359126223,0.8404621478640701
436,0.9847888359126223,0.8404621478640701
437,0.9847888359126223,0.8404621478640701
438,0.9847888359126223,0.8404621478640701
439,0.9847888359126223,0.8404621478640701
440,0.9834807438021648,0.8404621478640701
441,0.9834807438021648,0.8404621478640701
442,0.9834807438021648,0.8404621478640701
443,0.9834807438021648,0.8404621478640701
444,0.9834807438021648,0.8404621478640701
445,0.9834807438021648,0.8404621478640701
446,0.9834807438021648,0.8404621478640701
447,0.9834807438021648,0.8404621478640701
448,0.9834807438021648,0.8404621478640701
449,0.9834807438021648,0.8404621478640701
450,0.9834807438021648,0.8396883614255506
451,0.9834807438021648,0.8396883614255506
452,0.9834807438021648,0.8396883614255506
453,0.9834807438021648,0.8396883614255506
454,0.9834807438021648,0.8396883614255506
455,0.9834807438021648,0.8396883614255506
456,0.9834807438021648,0.8396883614255506
457,0.9834807438021648,0.8396883614255506
458,0.9834807438021648,0.8396883614255506
459,0.9834807438021648,0.8396883614255506
460,0.9834807438021648,0.8396883614255506
461,0.9834807438021648,0.8396883614255506
462,0.9834807438021648,0.8396883614255506
463,0.9834807438021648,0.8396812766452744
464,0.9834807438021648,0.8396812766452744
465,0.9834807438021648,0.8396812766452744
466,0.9834807438021648,0.8396812766452744
467,0.9834807438021648,0.8396812766452744
468,0.9834807438021648,0.8396812766452744
469,0.9834807438021648,0.8396812766452744
470,0.9834807438021648,0.8396812766452744
471,0.9834807438021648,0.8396812766452744
472,0.9834807438021648,0.8396812766452744
473,0.9834807438021648,0.8396812766452744
474,0.9834807438021648,0.8396812766452744
475,0.9834807438021648,0.8395559478678862
476,0.9834807438021648,0.8395559478678862
477,0.9834807438021648,0.8395559478678862
478,0.9834807438021648,0.8395559478678862
479,0.9834807438021648,0.8395559478678862
480,0.9840649105151869,0.8395559478678862
481,0.9840649105151869,0.8395559478678862
482,0.9840649105151869,0.8395559478678862
483,0.9840649105151869,0.8395559478678862
484,0.9840649105151869,0.8394046886775388
485,0.9840649105151869,0.8394046886775388
486,0.9840649105151869,0.8394046886775388
487,0.9840649105151869,0.8394046886775388
488,0.9840649105151869,0.8394046886775388
489,0.9840649105151869,0.8394046886775388
490,0.9840649105151869,0.8394046886775388
491,0.9840649105151869,0.8394046886775388
492,0.9840649105151869,0.8394046886775388
493,0.9840649105151869,0.8394046886775388
494,0.9840649105151869,0.8394046886775388
495,0.9840649105151869,0.8394046886775388
496,0.9840649105151869,0.8394046886775388
497,0.9840649105151869,0.8394046886775388
498,0.9840649105151869,0.8394046886775388
499,0.9840649105151869,0.8394046886775388
